primary_title,runtime_minutes,genres,production_budget,worldwide_gross,year,ROI
Hands of Stone,111,Biography,20000000,5031975,2016,-75
Hands of Stone,111,Drama,20000000,5031975,2016,-75
Freeheld,103,Biography,7000000,1732228,2015,-75
Freeheld,103,Drama,7000000,1732228,2015,-75
Freeheld,103,Romance,7000000,1732228,2015,-75
Another Happy Day,119,Comedy,4000000,978527,2011,-76
Another Happy Day,119,Drama,4000000,978527,2011,-76
Bone Tomahawk,132,Adventure,2000000,475846,2015,-76
Bone Tomahawk,132,Drama,2000000,475846,2015,-76
Bone Tomahawk,132,Horror,2000000,475846,2015,-76
The Beaver,91,Drama,21000000,5046038,2011,-76
The Fifth Estate,128,Biography,26000000,6154172,2013,-76
The Fifth Estate,128,Drama,26000000,6154172,2013,-76
The Fifth Estate,128,Thriller,26000000,6154172,2013,-76
Mandy,121,Action,6000000,1427656,2018,-76
Mandy,121,Fantasy,6000000,1427656,2018,-76
Mandy,121,Horror,6000000,1427656,2018,-76
The Nutcracker in 3D,110,Action,90000000,20466016,2010,-77
The Nutcracker in 3D,110,Family,90000000,20466016,2010,-77
The Nutcracker in 3D,110,Fantasy,90000000,20466016,2010,-77
Maggie,95,Drama,4500000,1027760,2015,-77
Maggie,95,Horror,4500000,1027760,2015,-77
Rock the Kasbah,106,Comedy,15000000,3386153,2015,-77
Rock the Kasbah,106,Music,15000000,3386153,2015,-77
Rock the Kasbah,106,War,15000000,3386153,2015,-77
Jonah Hex,81,Action,47000000,11022696,2010,-77
Jonah Hex,81,Drama,47000000,11022696,2010,-77
Jonah Hex,81,Fantasy,47000000,11022696,2010,-77
The Disappointments Room,85,Drama,15000000,3503761,2016,-77
The Disappointments Room,85,Horror,15000000,3503761,2016,-77
The Disappointments Room,85,Thriller,15000000,3503761,2016,-77
Ain't Them Bodies Saints,96,Crime,5000000,1075009,2013,-78
Ain't Them Bodies Saints,96,Drama,5000000,1075009,2013,-78
Ain't Them Bodies Saints,96,Romance,5000000,1075009,2013,-78
Speak No Evil,74,Horror,150000,32927,2013,-78
The Lost Medallion: The Adventures of Billy Stone,97,Adventure,2500000,549632,2013,-78
The Lost Medallion: The Adventures of Billy Stone,97,Family,2500000,549632,2013,-78
The Lost Medallion: The Adventures of Billy Stone,97,Fantasy,2500000,549632,2013,-78
Greater,130,Biography,9000000,2000093,2016,-78
Greater,130,Family,9000000,2000093,2016,-78
Greater,130,Sport,9000000,2000093,2016,-78
Misconduct,106,Crime,11000000,2352511,2016,-79
Misconduct,106,Drama,11000000,2352511,2016,-79
Misconduct,106,Mystery,11000000,2352511,2016,-79
The Professor and the Madman,124,Biography,25000000,5227233,2019,-79
The Professor and the Madman,124,Drama,25000000,5227233,2019,-79
The Professor and the Madman,124,Mystery,25000000,5227233,2019,-79
Ironclad,121,Action,25000000,5297411,2011,-79
Ironclad,121,Adventure,25000000,5297411,2011,-79
Ironclad,121,Drama,25000000,5297411,2011,-79
The Warrior's Way,100,Action,42000000,8514325,2010,-80
The Warrior's Way,100,Fantasy,42000000,8514325,2010,-80
The Warrior's Way,100,Western,42000000,8514325,2010,-80
The Past is a Grotesque Animal,77,Biography,100000,20056,2014,-80
The Past is a Grotesque Animal,77,Documentary,100000,20056,2014,-80
The Past is a Grotesque Animal,77,Music,100000,20056,2014,-80
A Better Life,98,Drama,10000000,1884251,2011,-81
A Better Life,98,Romance,10000000,1884251,2011,-81
The Big Year,100,Comedy,41000000,7684524,2011,-81
A Better Life,110,Drama,10000000,1884251,2011,-81
By the Sea,122,Drama,20000000,3727746,2015,-81
By the Sea,122,Romance,20000000,3727746,2015,-81
Casino Jack,108,Biography,12500000,2272186,2010,-82
Casino Jack,108,Comedy,12500000,2272186,2010,-82
Casino Jack,108,Crime,12500000,2272186,2010,-82
Stone,105,Drama,22000000,4065020,2010,-82
Stone,105,Thriller,22000000,4065020,2010,-82
Counting,111,Documentary,50000,8374,2015,-83
Atlas Shrugged: Who Is John Galt?,99,Drama,5000000,851690,2014,-83
Atlas Shrugged: Who Is John Galt?,99,Mystery,5000000,851690,2014,-83
Atlas Shrugged: Who Is John Galt?,99,Sci-Fi,5000000,851690,2014,-83
Housebound,107,Comedy,1500000,236863,2014,-84
Housebound,107,Horror,1500000,236863,2014,-84
Housebound,107,Mystery,1500000,236863,2014,-84
It's a Wonderful Afterlife,100,Comedy,10000000,1642939,2010,-84
It's a Wonderful Afterlife,100,Drama,10000000,1642939,2010,-84
It's a Wonderful Afterlife,100,Fantasy,10000000,1642939,2010,-84
Parkland,93,Drama,10000000,1616353,2013,-84
Parkland,93,History,10000000,1616353,2013,-84
Parkland,93,Mystery,10000000,1616353,2013,-84
Child 44,137,Crime,50000000,8004221,2015,-84
Child 44,137,Drama,50000000,8004221,2015,-84
Child 44,137,History,50000000,8004221,2015,-84
Stranded,84,Horror,1900000,285593,2013,-85
Stranded,84,Sci-Fi,1900000,285593,2013,-85
Sgt. Stubby: An American Hero,84,Adventure,25000000,3645957,2018,-85
Sgt. Stubby: An American Hero,84,Animation,25000000,3645957,2018,-85
Sgt. Stubby: An American Hero,84,Family,25000000,3645957,2018,-85
Wild Card,92,Action,30000000,4315789,2015,-86
Wild Card,92,Crime,30000000,4315789,2015,-86
Wild Card,92,Drama,30000000,4315789,2015,-86
The Bounce Back,104,Comedy,3000000,421404,2016,-86
The Bounce Back,104,Romance,3000000,421404,2016,-86
Emily,83,Drama,27000,3547,2017,-87
The Square,108,Documentary,1500000,176262,2013,-88
The Square,108,Drama,1500000,176262,2013,-88
The Square,108,History,1500000,176262,2013,-88
The Square,52,Documentary,1500000,176262,2013,-88
Zulu,110,Crime,16000000,1844228,2013,-88
Zulu,110,Drama,16000000,1844228,2013,-88
Zulu,110,Thriller,16000000,1844228,2013,-88
Absentia,87,Drama,70000,8555,2011,-88
Absentia,87,Horror,70000,8555,2011,-88
Absentia,87,Mystery,70000,8555,2011,-88
The Promise,114,Drama,90000000,10551417,2017,-88
The Promise,114,Horror,90000000,10551417,2017,-88
The Promise,114,Thriller,90000000,10551417,2017,-88
Absentia,60,Sci-Fi,70000,8555,2011,-88
Machine Gun Preacher,129,Action,30000000,3721988,2011,-88
Machine Gun Preacher,129,Biography,30000000,3721988,2011,-88
Machine Gun Preacher,129,Crime,30000000,3721988,2011,-88
Creature,93,Horror,3000000,331000,2011,-89
There Be Dragons,122,Biography,36000000,4020990,2011,-89
There Be Dragons,122,Drama,36000000,4020990,2011,-89
There Be Dragons,122,War,36000000,4020990,2011,-89
50 to 1,110,Drama,10000000,1069454,2014,-89
My All-American,118,Biography,20000000,2246000,2015,-89
My All-American,118,Drama,20000000,2246000,2015,-89
My All-American,118,Sport,20000000,2246000,2015,-89
Rudderless,105,Comedy,5000000,567219,2014,-89
Rudderless,105,Drama,5000000,567219,2014,-89
Rudderless,105,Music,5000000,567219,2014,-89
Kill the Irishman,106,Biography,12000000,1188194,2011,-90
Kill the Irishman,106,Crime,12000000,1188194,2011,-90
Kill the Irishman,106,Drama,12000000,1188194,2011,-90
Hardflip,112,Action,1000000,96734,2012,-90
Hardflip,112,Drama,1000000,96734,2012,-90
Camp X-Ray,117,Drama,1000000,101053,2014,-90
Camp X-Ray,117,War,1000000,101053,2014,-90
Darling Companion,103,Comedy,12000000,1200346,2012,-90
Darling Companion,103,Drama,12000000,1200346,2012,-90
Darling Companion,103,Romance,12000000,1200346,2012,-90
Standing Ovation,105,Musical,5600000,531806,2010,-91
Raymond Did It,83,Horror,40000,3632,2011,-91
Survivor,96,Action,20000000,1703281,2015,-91
Survivor,96,Crime,20000000,1703281,2015,-91
Survivor,96,Thriller,20000000,1703281,2015,-91
Joe,5,Biography,4000000,373375,2014,-91
Joe,5,Documentary,4000000,373375,2014,-91
Test,96,Drama,250000,18823,2014,-92
The Son of No One,90,Action,15000000,1148578,2011,-92
The Son of No One,90,Crime,15000000,1148578,2011,-92
The Son of No One,90,Drama,15000000,1148578,2011,-92
Road Hard,98,Comedy,1500000,113169,2015,-92
Phantom,98,Drama,18000000,1199510,2013,-93
Phantom,98,History,18000000,1199510,2013,-93
Phantom,98,Thriller,18000000,1199510,2013,-93
Tim and Eric's Billion Dollar Movie,93,Comedy,3000000,223652,2012,-93
Teefa in Trouble,155,Action,1500000,98806,2018,-93
Teefa in Trouble,155,Comedy,1500000,98806,2018,-93
Teefa in Trouble,155,Crime,1500000,98806,2018,-93
The Extra Man,108,Comedy,7000000,492108,2010,-93
Cargo,85,Drama,4200000,313230,2011,-93
Phantom,76,Drama,18000000,1199510,2013,-93
Late Night,102,Comedy,4000000,246305,2019,-94
Late Night,102,Drama,4000000,246305,2019,-94
Criminal Activities,94,Crime,7000000,386744,2015,-94
Criminal Activities,94,Drama,7000000,386744,2015,-94
Criminal Activities,94,Thriller,7000000,386744,2015,-94
Freakonomics,93,Documentary,2900000,172867,2010,-94
Plastic,102,Action,10000000,575371,2014,-94
Plastic,102,Comedy,10000000,575371,2014,-94
Plastic,102,Crime,10000000,575371,2014,-94
The Masked Saint,105,Action,3500000,182695,2016,-95
The Masked Saint,105,Biography,3500000,182695,2016,-95
The Masked Saint,105,Crime,3500000,182695,2016,-95
London Fields,118,Crime,8000000,433732,2018,-95
London Fields,118,Mystery,8000000,433732,2018,-95
London Fields,118,Thriller,8000000,433732,2018,-95
Gunless,89,Action,9900000,458054,2010,-95
Gunless,89,Comedy,9900000,458054,2010,-95
Gunless,89,Drama,9900000,458054,2010,-95
8: The Mormon Proposition,80,Documentary,2500000,100280,2010,-96
Welcome to the Rileys,110,Drama,10000000,355919,2010,-96
Pump,88,Documentary,2000000,72277,2014,-96
Margaret,150,Drama,14000000,623292,2011,-96
Not Cool,93,Comedy,800000,35688,2014,-96
Not Cool,93,Drama,800000,35688,2014,-96
Not Cool,93,Romance,800000,35688,2014,-96
All Good Things,101,Crime,20000000,873617,2010,-96
All Good Things,101,Drama,20000000,873617,2010,-96
All Good Things,101,Mystery,20000000,873617,2010,-96
USS Indianapolis: Men of Courage,128,Action,40000000,1663785,2016,-96
USS Indianapolis: Men of Courage,128,Drama,40000000,1663785,2016,-96
USS Indianapolis: Men of Courage,128,History,40000000,1663785,2016,-96
Middle Men,82,Action,20000000,754301,2010,-96
Middle Men,82,Comedy,20000000,754301,2010,-96
Middle Men,82,Crime,20000000,754301,2010,-96
Cop Car,88,Crime,5000000,143658,2015,-97
Cop Car,88,Thriller,5000000,143658,2015,-97
They Came Together,83,Comedy,3000000,82780,2014,-97
They Came Together,83,Romance,3000000,82780,2014,-97
Men in Black: International,115,Action,110000000,3100000,2019,-97
Men in Black: International,115,Adventure,110000000,3100000,2019,-97
Men in Black: International,115,Comedy,110000000,3100000,2019,-97
Bitter Harvest,103,Drama,21000000,606162,2017,-97
Bitter Harvest,103,Romance,21000000,606162,2017,-97
Bitter Harvest,103,War,21000000,606162,2017,-97
As It Is in Heaven,86,Drama,450000,13486,2014,-97
Frontera,103,Drama,2300000,59696,2014,-97
Frontera,103,Thriller,2300000,59696,2014,-97
Frontera,103,Western,2300000,59696,2014,-97
Trespass,91,Crime,35000000,786532,2011,-98
Trespass,91,Drama,35000000,786532,2011,-98
Trespass,91,Thriller,35000000,786532,2011,-98
Barbecue,98,Comedy,10000000,247565,2014,-98
The History of Love,134,Drama,20000000,476624,2016,-98
The History of Love,134,Romance,20000000,476624,2016,-98
The History of Love,134,War,20000000,476624,2016,-98
Open Road,85,Action,3000000,47469,2013,-98
Open Road,85,Drama,3000000,47469,2013,-98
Open Road,85,Thriller,3000000,47469,2013,-98
Strangerland,112,Drama,10000000,161097,2015,-98
Strangerland,112,Mystery,10000000,161097,2015,-98
Strangerland,112,Thriller,10000000,161097,2015,-98
Karachi se Lahore,143,Adventure,1000000,17721,2015,-98
Karachi se Lahore,143,Comedy,1000000,17721,2015,-98
Karachi se Lahore,143,Family,1000000,17721,2015,-98
I Am Wrath,92,Action,18000000,309608,2016,-98
I Am Wrath,92,Crime,18000000,309608,2016,-98
I Am Wrath,92,Drama,18000000,309608,2016,-98
Kicks,80,Adventure,10000000,150191,2016,-98
Kicks,80,Drama,10000000,150191,2016,-98
"Cinco de Mayo, La Batalla",125,Drama,10000000,173472,2013,-98
"Cinco de Mayo, La Batalla",125,History,10000000,173472,2013,-98
"Cinco de Mayo, La Batalla",125,War,10000000,173472,2013,-98
Julija in alfa Romeo,83,Comedy,560000,8462,2015,-98
Elsa & Fred,93,Comedy,10000000,197901,2014,-98
Elsa & Fred,93,Drama,10000000,197901,2014,-98
Elsa & Fred,93,Romance,10000000,197901,2014,-98
The Last Days on Mars,98,Adventure,10600000,261364,2013,-98
The Last Days on Mars,98,Horror,10600000,261364,2013,-98
The Last Days on Mars,98,Sci-Fi,10600000,261364,2013,-98
The Word,97,Drama,200000,3648,2014,-98
The Word,97,Thriller,200000,3648,2014,-98
13 Sins,93,Horror,4000000,47552,2014,-99
13 Sins,93,Thriller,4000000,47552,2014,-99
Accidental Love,100,Comedy,26000000,135436,2015,-99
Accidental Love,100,Romance,26000000,135436,2015,-99
Wolves,91,Action,18000000,94953,2014,-99
Wolves,91,Fantasy,18000000,94953,2014,-99
Wolves,91,Horror,18000000,94953,2014,-99
Air Strike,120,Action,65000000,516279,2018,-99
Air Strike,120,Adventure,65000000,516279,2018,-99
Air Strike,120,Drama,65000000,516279,2018,-99
The Tempest,110,Comedy,20000000,277943,2010,-99
The Tempest,110,Drama,20000000,277943,2010,-99
The Tempest,110,Fantasy,20000000,277943,2010,-99
Plush,99,Drama,2000000,28864,2013,-99
Plush,99,Music,2000000,28864,2013,-99
Plush,99,Thriller,2000000,28864,2013,-99
Locker 13,90,Thriller,300000,3496,2014,-99
Circle,88,Horror,2000000,10024,2010,-99
Circle,88,Thriller,2000000,10024,2010,-99
The Giant Mechanical Man,95,Comedy,900000,7396,2012,-99
The Giant Mechanical Man,95,Drama,900000,7396,2012,-99
The Giant Mechanical Man,95,Romance,900000,7396,2012,-99
The Looking Glass,110,Drama,300000,1711,2015,-99
The Looking Glass,110,Music,300000,1711,2015,-99
Vamps,92,Comedy,16000000,94812,2012,-99
Vamps,92,Horror,16000000,94812,2012,-99
Vamps,92,Romance,16000000,94812,2012,-99
The First Time,95,Comedy,2000000,17061,2012,-99
The First Time,95,Drama,2000000,17061,2012,-99
The First Time,95,Romance,2000000,17061,2012,-99
Dying of the Light,94,Drama,5000000,74639,2014,-99
Dying of the Light,94,Thriller,5000000,74639,2014,-99
The Kick,94,Action,3500000,40622,2011,-99
The Kick,94,Sport,3500000,40622,2011,-99
Love Ranch,117,Biography,25000000,146149,2010,-99
Love Ranch,117,Comedy,25000000,146149,2010,-99
Love Ranch,117,Drama,25000000,146149,2010,-99
Vaalu,155,Comedy,1900000,12444,2015,-99
Vaalu,155,Romance,1900000,12444,2015,-99
Blood Done Sign My Name,128,Drama,10000000,109383,2010,-99
The Tempest,131,Drama,20000000,277943,2010,-99
Drunk Wedding,81,Comedy,600000,3301,2015,-99
The Harvest/La Cosecha,80,Documentary,560000,3709,2011,-99
5 Days of War,113,Action,12000000,87793,2011,-99
5 Days of War,113,Drama,12000000,87793,2011,-99
5 Days of War,113,War,12000000,87793,2011,-99
Salvation Boulevard,96,Action,5500000,28468,2011,-99
Salvation Boulevard,96,Comedy,5500000,28468,2011,-99
Salvation Boulevard,96,Drama,5500000,28468,2011,-99
Swelter,96,Action,8000000,44197,2014,-99
Swelter,96,Crime,8000000,44197,2014,-99
Swelter,96,Drama,8000000,44197,2014,-99
Ca$h,108,Crime,7000000,46488,2010,-99
Ca$h,108,Thriller,7000000,46488,2010,-99
Irreplaceable,61,Drama,600000,0,2015,-100
Velvet Buzzsaw,113,Horror,21000000,0,2019,-100
Velvet Buzzsaw,113,Mystery,21000000,0,2019,-100
Velvet Buzzsaw,113,Thriller,21000000,0,2019,-100
Forsaken,89,Horror,18000000,0,2016,-100
Icarus,78,Thriller,6000000,0,2010,-100
Hush,80,Documentary,1000000,0,2016,-100
Hush,80,Drama,1000000,0,2016,-100
Hush,80,Reality-TV,1000000,0,2016,-100
Blinded by the Light,117,Biography,15000000,0,2019,-100
Blinded by the Light,117,Comedy,15000000,0,2019,-100
Blinded by the Light,117,Drama,15000000,0,2019,-100
Bright,117,Action,90000000,0,2017,-100
Bright,117,Crime,90000000,0,2017,-100
Bright,117,Fantasy,90000000,0,2017,-100
Hush,82,Horror,1000000,0,2016,-100
Hush,82,Thriller,1000000,0,2016,-100
Foodfight!,91,Action,45000000,73706,2012,-100
Foodfight!,91,Animation,45000000,73706,2012,-100
Foodfight!,91,Comedy,45000000,73706,2012,-100
American Hero,86,Action,1000000,26,2015,-100
American Hero,86,Comedy,1000000,26,2015,-100
American Hero,86,Drama,1000000,26,2015,-100
Running Forever,88,Family,5000000,0,2015,-100
Trade of Innocents,88,Drama,5800000,15091,2012,-100
Trade of Innocents,88,Thriller,5800000,15091,2012,-100
The Ridges,89,Drama,17300,0,2011,-100
The Ridges,89,Horror,17300,0,2011,-100
The Ridges,89,Thriller,17300,0,2011,-100
This Is Martin Bonner,83,Drama,42000,0,2013,-100
After,90,Drama,650000,0,2012,-100
After,90,Fantasy,650000,0,2012,-100
After,90,Mystery,650000,0,2012,-100
After,83,Romance,650000,0,2012,-100
Freaks of Nature,92,Comedy,33000000,70958,2015,-100
Freaks of Nature,92,Horror,33000000,70958,2015,-100
Freaks of Nature,92,Sci-Fi,33000000,70958,2015,-100
Airborne,81,Comedy,1200000,0,2012,-100
Airborne,81,Crime,1200000,0,2012,-100
Airborne,81,Horror,1200000,0,2012,-100
Truth or Die,96,Horror,1000000,0,2012,-100
Truth or Die,96,Mystery,1000000,0,2012,-100
True Bromance,96,Comedy,2000000,0,2011,-100
Crossroads,87,Action,500000,0,2015,-100
Crossroads,87,Crime,500000,0,2015,-100
Crossroads,87,Drama,500000,0,2015,-100
Hayride,93,Crime,60000,0,2012,-100
Hayride,93,Drama,60000,0,2012,-100
Hayride,93,Horror,60000,0,2012,-100
Heroes of Dirt,98,Action,175000,0,2015,-100
Heroes of Dirt,98,Drama,175000,0,2015,-100
Heroes of Dirt,98,Sport,175000,0,2015,-100
Indie Game: The Movie,103,Documentary,100000,0,2012,-100
Indie Game: The Movie,103,Drama,100000,0,2012,-100
Teeth and Blood,96,Action,300000,0,2015,-100
Teeth and Blood,96,Horror,300000,0,2015,-100
Always Woodstock,97,Comedy,2400000,0,2014,-100
Always Woodstock,97,Music,2400000,0,2014,-100
Always Woodstock,97,Romance,2400000,0,2014,-100
Walter,94,Comedy,700000,0,2015,-100
Walter,94,Drama,700000,0,2015,-100
Closer to the Moon,112,Comedy,1500000,5396,2014,-100
Closer to the Moon,112,Crime,1500000,5396,2014,-100
Closer to the Moon,112,Drama,1500000,5396,2014,-100
Straight A's,91,Comedy,2000000,0,2013,-100
Straight A's,91,Drama,2000000,0,2013,-100
AWOL-72,82,Action,3000000,0,2015,-100
AWOL-72,82,Thriller,3000000,0,2015,-100
Hansel & Gretel Get Baked,86,Comedy,4500000,0,2013,-100
Hansel & Gretel Get Baked,86,Horror,4500000,0,2013,-100
The Final Girls,88,Comedy,4500000,0,2015,-100
The Final Girls,88,Drama,4500000,0,2015,-100
The Final Girls,88,Fantasy,4500000,0,2015,-100
An American in Hollywood,89,Drama,125000,0,2014,-100
Eden,71,Drama,2300000,0,2016,-100
The Hadza: Last of the First,71,Documentary,650000,0,2014,-100
Food Chains,83,Documentary,913000,176,2014,-100
Snow White: A Deadly Summer,83,Horror,1000000,0,2012,-100
Crowsnest,84,Horror,1200000,0,2012,-100
Crowsnest,84,Mystery,1200000,0,2012,-100
Crowsnest,84,Thriller,1200000,0,2012,-100
The Curse of Downers Grove,89,Drama,2000000,0,2015,-100
The Curse of Downers Grove,89,Horror,2000000,0,2015,-100
The Curse of Downers Grove,89,Mystery,2000000,0,2015,-100
The Ghastly Love of Johnny X,106,Comedy,2000000,2436,2012,-100
The Ghastly Love of Johnny X,106,Fantasy,2000000,2436,2012,-100
The Ghastly Love of Johnny X,106,Musical,2000000,2436,2012,-100
Into the Grizzly Maze,94,Action,10000000,0,2015,-100
Into the Grizzly Maze,94,Adventure,10000000,0,2015,-100
Into the Grizzly Maze,94,Drama,10000000,0,2015,-100
Butterfly,90,Horror,250000,0,2010,-100
Butterfly,90,Thriller,250000,0,2010,-100
Anderson's Cross,98,Comedy,300000,0,2010,-100
Anderson's Cross,98,Drama,300000,0,2010,-100
Anderson's Cross,98,Romance,300000,0,2010,-100
House at the End of the Drive,91,Horror,1400000,0,2014,-100
House at the End of the Drive,91,Thriller,1400000,0,2014,-100
Barry Munday,95,Comedy,3000000,0,2010,-100
Barry Munday,95,Drama,3000000,0,2010,-100
